Egr1	4.18359995625812
Myh6	4.01819910999224
Jun	3.87674598865916
Rps18-ps5	-3.97077252397064
Gm25432	-3.92872067135755
Mb	3.74341843710673
Tnip3	-3.62802057087123
Gnai3	0.626687840674478
Cdc45	0.693706585736617
H19	1.83467008560172
Narf	0.236116695958328
Cav2	1.29150996071892
Klf6	0.732880781348093
Scmh1	-0.178652353925899
Cox5a	0.060797703119987
Tbx2	0.708846190680896
Ngfr	-2.5400329217255
Wnt9a	0.783481247672287
Fer	0.64612121917052
Xpo6	-0.480897103867092
Tfe3	-0.573596052960749
Brat1	-1.08165063042055
Gna12	-1.24877530163537
Slc22a18	0.742240831068985
Pih1d2	-0.172021192001202
Dlat	0.063021957707637
Sdhd	0.518166574301263
Ccnd2	-0.818079732152239
Gpr107	0.757341498260337
Drp2	0.575653541431972
Tspan32	0.371713829262125
Gmpr	0.9262803670681
Mid2	1.13753823593345
Trim25	-0.512950582986273
Dgke	-0.360445173839894
Scpep1	-1.18270260881213
Mnt	-1.40640073262265
Itgb2	-0.199423644075867
Hddc2	0.116689817553252
Tpd52l1	0.326971873083865
Pemt	-0.039064811770092
Cdh1	1.45429135396105
Comt	-0.889037195222476
Rtca	0.505524248263728
Dbt	-1.66613611801012
Dazap2	0.69718652201024
Mcts1	-0.260170301041641
Trappc10	-0.424019236882154
Ccm2	-1.48016179221503
Tbrg4	-1.20250443717911
Tmprss2	1.46393383690946
Mx1	-1.18171492649866
Fap	0.906181695458872
Ndufa9	0.182760252871537
Lck	-0.414181479046569
Galnt1	-0.485775540097287
Mkrn2	0.345284680401029
Pparg	-0.41797730777674
Raf1	0.215737830619294
Septin1	-0.881813328631449
Pdgfb	0.457960047474352
Acvrl1	0.300050755153206
Tamalin	-0.028062626305049
Acvr1b	-1.08986002251756
Tom1l2	-1.15592476319255
Gpa33	-0.924387692735873
Zfp385a	0.822274615086792
Itga5	1.07908655589617
Wdr77	0.080180394125174
Atp5pb	0.267544433339776
Sox9	-0.553801207714753
Hnrnpd	-0.078623210789924
Dynlt1c	-1.62415433779742
C1d	0.51611728910591
Gm2a	1.47908162737292
Krit1	1.17068335469003
Clcn4	-0.360763594080312
Sema4f	0.457161629763357
Hk2	-1.84670317391542
Myo18a	-0.758621281674497
Abhd15	0.858481057316763
Loxl3	0.601146167019322
Btn1a1	-0.123567022100275
Kat2b	1.05315087397999
Rab5b	0.89146874716742
Aire	0.738314631925233
Icosl	1.73280307012834
Spg7	0.301012640817213
Sult5a1	0.484874893606357
Rpl13	-0.485036167114473
Chmp1a	-0.403254113081018
Rpa1	0.426211583119481
Serpinf1	-1.03416260258921
Tubgcp3	0.325385802403857
Polr3d	-0.880552618193134
