Oas3	9.15872108038464
Aldh3a1	-7.01791782582024
Ddit4	-5.85266400517956
Cxcl10	5.82586174274237
Alpl	-5.78489757725749
Gbp7	5.4524411092801
Phf11d	5.4558234850281
Gbp3	5.41840744629573
Gbp5	5.40528226153522
9930111J21Rik2	5.17200423681722
Gadd45g	4.78654331777539
Bst2	4.7839734272211
Sgk1	4.64497143426617
Serpinb6b	4.64635421724577
Stat2	4.61296196601724
Ddx60	4.53326368274067
Mmp9	-4.40558493701854
Apol9a	4.39085642545469
Thbs1	4.36041083341754
Flnb	4.33348039372864
Ccn2	4.21174580909121
Plk2	4.18280353100186
Irgm1	4.16952719125118
Cmpk2	4.14338938295164
Isg15	4.08977939190002
Rgs16	4.06485892192305
Pdlim5	4.02624126272471
Tgtp2	4.01891511482677
Tgtp1	4.00091418912231
Calr	3.96302716233504
Trdmt1	-3.9325618501459
Mfap3l	3.93331162508115
Oas2	3.94218190576664
Ubxn8	-3.93123675578845
9130008F23Rik	3.92503802739687
Ddx24	3.87884831112349
Ifit3	3.84787126156325
Sp100	3.82630773812812
Acbd3	3.83237938367614
Filip1l	3.83025492194244
Rhob	3.81564480061181
Sec22b	3.80952431362541
Sema6d	-3.79213855579958
Asb2	-3.76971304271746
Tspan1	-3.72091221508642
Rusc2	3.7118050676703
Me3	3.67808037021921
Npnt	-3.66440592024311
Irgm2	3.64918324996558
Ankrd1	3.64298043948872
Eif2ak2	3.59762742611613
Bbc3	-3.57948225891213
Slc43a2	-3.56284980470567
Hspa5	3.52265213799217
Fam114a1	3.52500433426665
Zfp395	-3.52230425673087
Apol9b	3.52488033153069
Tnc	3.5111909778996
Dynap	3.50195706425346
Ccl2	3.50281623036184
Arrdc3	-3.47724470149873
Ly75	3.46868035462973
Serpinb9b	3.4496556309491
Noct	3.44294602930673
Gdpd5	-3.4453709458754
Igfbp4	-3.42934781838967
Ly6e	3.42474132208019
Kitl	3.39631398335313
Ifit1	3.39172630813224
Lrrc59	3.37022227156901
Sfi1	-3.36425323379261
Cst6	3.36121480012608
F3	3.36885884326544
Rtp4	3.37878858148805
Rsrp1	-3.36556109208276
S100a7a	3.37503784271055
Stc1	-3.3326457856301
Slc2a1	-3.29580215252997
Fgd3	3.28874786488135
Asb13	3.27522878216809
Gsr	-3.26815459743429
Galnt10	3.25740821089056
Lztr1	-3.25631800611609
Gbf1	3.25206421254265
Klf6	3.24003304403029
Pik3c2a	3.23052730344395
Apol10b	3.23255852625889
Copb2	3.22445205258231
Usp43	-3.21015662163135
Dnajc3	3.21167267914987
Parp12	3.21435052834423
Zbp1	3.1792739897295
Krt80	3.18114922418246
9930111J21Rik1	3.18492922565744
Dhcr7	-3.16090939689563
Oip5os1	-3.16099401113688
Txnip	3.1370360558029
Dhrs3	-3.13803154914395
Trim54	3.12650730430449
Il24	3.10786398579053
Senp7	-3.10504595072706
Gadd45b	3.10056060996956
Dhx58	3.09223141066224
Pdpr	-3.09479223539738
Ngfr	-3.07677777031817
Oasl2	3.07262135218174
Ogfr	3.0716595127469
Lgals9	3.04560195608183
Col1a1	-3.04966745446914
Tpgs1	-3.04628041352559
Cert1	-3.04556674100604
Papln	-3.03643880479252
Ypel1	-3.0255212376965
Lcp1	3.019089194045
Ahi1	-3.00574649185646
Calu	3.0043563029832
Tnip3	-3.01303474873528
Lipg	3.00614684497779
Fez2	3.00467016062763
Dpysl2	-3.0006857688796
Slc12a5	-2.99776304016266
Mrrf	-2.99343919662841
Ccn1	2.9915773508203
Gbp2	2.98699267981447
Ifi44	2.96852024091331
Notch3	-2.96496118350646
Abcg2	2.9519357541661
Sec24d	2.94093406970328
Parp14	2.92287064492
Cbr2	-2.91741518147618
Srpr	2.9179056604134
Mknk2	-2.91063700563746
Sec23ip	2.90925231968855
Vgll3	2.91001855998769
Pls3	2.90163674144155
Inhba	2.90063234409262
Tmem248	2.90082917726462
Irs2	2.89693483382251
Jun	2.89461324292477
Mcam	2.89025170555522
Trim56	2.89000873339188
Crtc1	-2.87682039137614
Vegfc	2.87337164106344
Tap1	2.87514744924333
Bmf	-2.87515061449851
Irf7	2.86432469831084
Ifi35	2.85516343007535
Gvin2	2.8552790372744
Gm13032	-2.85770037979049
Gm15500	-2.85123106467916
Bace1	-2.84077633986825
Oasl1	2.83911153325768
Inpp4b	-2.83401436350953
Mybpc3	2.82359275247519
Rnf223	2.82488140560397
Entpd3	-2.82128166042653
Etv5	-2.81254607383043
Nos1ap	-2.81296214151386
Anxa8	-2.80953559604894
Fut1	-2.79999214971818
Myl2	2.79489568780445
Itga2	2.79378911084619
Masp1	2.79511267201928
Bend5	-2.79805998257974
Tjp3	-2.79957414920504
Ckap4	2.78892953944958
Zfp862-ps	-2.78956818711627
Rsad2	2.7829783913831
Mmut	2.78214173471306
Crim1	2.78143150718774
Smad3	-2.77733723079523
Myh6	2.77698069791597
Krt13	-2.77871802147255
Otud1	2.77484819789949
Parp9	2.77180006568219
Zfas1	-2.76610887822929
Cndp2	2.75791784898165
Ackr3	-2.7512887311072
Sirt5	-2.7488679408282
Serinc3	-2.74248768866651
Ankrd37	-2.74251766436339
Areg	-2.73634600195601
Thbs3	-2.73438212965052
Gprc5b	-2.73035440401319
Cdr2	2.72888178252545
Igtp	2.73211478826778
Cpeb2	2.72374744709662
Serpinb9	2.72429515693335
Ccp110	-2.7218530424838
Hsp90b1	2.71834480463595
Gramd4	-2.71606371562311
Trafd1	2.71552459544855
Slc7a5	-2.70898425654551
Pros1	-2.70722549013306
Manf	2.70344821312225
Sh3pxd2b	-2.70244426708796
Adgrg3	-2.70057085850914
Atp6v1h	2.69658125227618
Ramp1	-2.69537001969286
Ifit2	2.69599170307527
Tmem123	2.68606707996397
Baiap2	-2.68195253236152
Lamb3	2.68125115045526
Tmem201	-2.68003884372629
B4galt5	-2.67584634615001
Tapbp	2.67745071473667
Vps50	2.66241958208558
Adprh	-2.6664604902225
Eno2	-2.63236119553567
Ube2g2	2.63824676559036
Vac14	2.63763371373733
Utrn	2.65494369524408
Pnpt1	2.64680903278872
Ero1a	-2.66105448453475
Ralgds	-2.65690064565862
Dmp1	-2.63229543469051
Herc6	2.64729926524452
Wnt7a	2.63904870073432
Nadsyn1	-2.65115652243301
Tpm4	2.64196822111298
Stt3a	2.66411345857873
Tmem214	2.63143405280808
Specc1	2.65547454672988
Nemp2	-2.64694599405492
Khnyn	-2.66188498060582
Ly6g2	-2.64121300914488
Unc13d	2.63344819794746
